"Station Name","HAMILTON RBG CS"
"Province","ONTARIO"
"Latitude","43.29"
"Longitude","-79.91"
"Elevation","102.00"
"Climate Identifier","6153301"
"WMO Identifier","71297"
"TC Identifier","XHM"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2014-05-01 00:00","2014","05","01","00:00"," ","5.5","","5.1","","98","","22","","2","","","","99.54","","","","","","NA"
"2014-05-01 01:00","2014","05","01","01:00"," ","5.5","","5.2","","98","","14","","2","","","","99.46","","","","","","NA"
"2014-05-01 02:00","2014","05","01","02:00"," ","5.4","","5.1","","98","","","M","1","","","","99.41","","","","","","NA"
"2014-05-01 03:00","2014","05","01","03:00"," ","5.2","","4.9","","98","","","M","0","","","","99.40","","","","","","NA"
"2014-05-01 04:00","2014","05","01","04:00"," ","5.3","","5.1","","99","","","M","0","","","","99.36","","","","","","NA"
"2014-05-01 05:00","2014","05","01","05:00"," ","5.6","","5.4","","99","","26","","3","","","","99.36","","","","","","NA"
"2014-05-01 06:00","2014","05","01","06:00"," ","7.2","","7.0","","98","","25","","5","","","","99.40","","","","","","NA"
"2014-05-01 07:00","2014","05","01","07:00"," ","9.4","","9.2","","98","","24","","6","","","","99.43","","","","","","NA"
"2014-05-01 08:00","2014","05","01","08:00"," ","12.1","","11.8","","98","","25","","9","","","","99.43","","","","","","NA"
"2014-05-01 09:00","2014","05","01","09:00"," ","12.7","","8.2","","74","","24","","13","","","","99.45","","","","","","NA"
"2014-05-01 10:00","2014","05","01","10:00"," ","8.7","","6.7","","87","","26","","9","","","","99.54","","","","","","NA"
"2014-05-01 11:00","2014","05","01","11:00"," ","11.1","","6.7","","74","","27","","15","","","","99.51","","","","","","NA"
"2014-05-01 12:00","2014","05","01","12:00"," ","13.7","","5.5","","58","","27","","19","","","","99.47","","","","","","NA"
"2014-05-01 13:00","2014","05","01","13:00"
"2014-05-01 14:00","2014","05","01","14:00"
"2014-05-01 15:00","2014","05","01","15:00"," ","13.8","","2.6","","47","","24","","17","","","","99.41","","","","","","NA"
"2014-05-01 16:00","2014","05","01","16:00"," ","13.2","","2.1","","47","","25","","19","","","","99.45","","","","","","NA"
"2014-05-01 17:00","2014","05","01","17:00"," ","12.5","","3.0","","52","","24","","13","","","","99.47","","","","","","NA"
"2014-05-01 18:00","2014","05","01","18:00"," ","11.9","","3.3","","55","","25","","12","","","","99.46","","","","","","NA"
"2014-05-01 19:00","2014","05","01","19:00"," ","11.7","","3.3","","56","","24","","11","","","","99.48","","","","","","NA"
"2014-05-01 20:00","2014","05","01","20:00"," ","11.2","","3.3","","58","","24","","8","","","","99.47","","","","","","NA"
"2014-05-01 21:00","2014","05","01","21:00"," ","10.9","","3.7","","61","","24","","9","","","","99.47","","","","","","NA"
"2014-05-01 22:00","2014","05","01","22:00"," ","9.6","","3.5","","66","","25","","6","","","","99.44","","","","","","NA"
"2014-05-01 23:00","2014","05","01","23:00"," ","9.0","","3.7","","69","","25","","6","","","","99.41","","","","","","NA"
"2014-05-02 00:00","2014","05","02","00:00"," ","8.8","","3.7","","71","","26","","7","","","","99.36","","","","","","NA"
"2014-05-02 01:00","2014","05","02","01:00"," ","8.9","","4.0","","71","","25","","8","","","","99.30","","","","","","NA"
"2014-05-02 02:00","2014","05","02","02:00"," ","8.7","","4.5","","75","","25","","8","","","","99.25","","","","","","NA"
"2014-05-02 03:00","2014","05","02","03:00"," ","8.5","","4.7","","77","","25","","8","","","","99.22","","","","","","NA"
"2014-05-02 04:00","2014","05","02","04:00"," ","8.4","","4.7","","78","","26","","8","","","","99.24","","","","","","NA"
"2014-05-02 05:00","2014","05","02","05:00"," ","7.5","","4.4","","81","","25","","7","","","","99.27","","","","","","NA"
"2014-05-02 06:00","2014","05","02","06:00"," ","7.5","","4.2","","80","","25","","6","","","","99.33","","","","","","NA"
"2014-05-02 07:00","2014","05","02","07:00"," ","8.2","","4.5","","78","","25","","8","","","","99.36","","","","","","NA"
"2014-05-02 08:00","2014","05","02","08:00"," ","8.9","","4.6","","74","","25","","11","","","","99.40","","","","","","NA"
"2014-05-02 09:00","2014","05","02","09:00"," ","10.0","","5.1","","71","","24","","11","","","","99.40","","","","","","NA"
"2014-05-02 10:00","2014","05","02","10:00"," ","11.0","","5.8","","70","","25","","10","","","","99.41","","","","","","NA"
"2014-05-02 11:00","2014","05","02","11:00"," ","9.7","","6.5","","81","","23","","9","","","","99.43","","","","","","NA"
"2014-05-02 12:00","2014","05","02","12:00"," ","11.1","","7.9","","81","","24","","13","","","","99.40","","","","","","NA"
"2014-05-02 13:00","2014","05","02","13:00"," ","10.0","","7.1","","82","","23","","15","","","","99.42","","","","","","NA"
"2014-05-02 14:00","2014","05","02","14:00"," ","10.9","","7.2","","78","","25","","13","","","","99.44","","","","","","NA"
"2014-05-02 15:00","2014","05","02","15:00"," ","11.2","","7.1","","76","","25","","14","","","","99.44","","","","","","NA"
"2014-05-02 16:00","2014","05","02","16:00"," ","11.9","","6.7","","70","","26","","14","","","","99.45","","","","","","NA"
"2014-05-02 17:00","2014","05","02","17:00"," ","12.3","","7.1","","70","","27","","12","","","","99.48","","","","","","NA"
"2014-05-02 18:00","2014","05","02","18:00"," ","12.1","","7.1","","72","","24","","8","","","","99.48","","","","","","NA"
"2014-05-02 19:00","2014","05","02","19:00"," ","12.0","","6.7","","70","","24","","9","","","","99.52","","","","","","NA"
"2014-05-02 20:00","2014","05","02","20:00"," ","11.1","","6.3","","72","","25","","11","","","","99.58","","","","","","NA"
"2014-05-02 21:00","2014","05","02","21:00"," ","10.3","","6.7","","78","","24","","9","","","","99.61","","","","","","NA"
"2014-05-02 22:00","2014","05","02","22:00"," ","9.6","","7.3","","86","","26","","9","","","","99.59","","","","","","NA"
"2014-05-02 23:00","2014","05","02","23:00"," ","9.2","","7.4","","89","","25","","6","","","","99.57","","","","","","NA"
"2014-05-03 00:00","2014","05","03","00:00"," ","9.1","","6.8","","86","","25","","5","","","","99.55","","","","","","NA"
"2014-05-03 01:00","2014","05","03","01:00"," ","8.9","","6.5","","85","","24","","5","","","","99.53","","","","","","NA"
"2014-05-03 02:00","2014","05","03","02:00"," ","8.9","","6.1","","82","","25","","6","","","","99.49","","","","","","NA"
"2014-05-03 03:00","2014","05","03","03:00"," ","8.8","","5.9","","82","","25","","5","","","","99.45","","","","","","NA"
"2014-05-03 04:00","2014","05","03","04:00"," ","8.8","","5.8","","82","","24","","5","","","","99.43","","","","","","NA"
"2014-05-03 05:00","2014","05","03","05:00"," ","8.8","","5.3","","79","","25","","5","","","","99.42","","","","","","NA"
"2014-05-03 06:00","2014","05","03","06:00"," ","8.8","","5.6","","81","","24","","6","","","","99.44","","","","","","NA"
"2014-05-03 07:00","2014","05","03","07:00"," ","9.1","","6.2","","82","","24","","6","","","","99.44","","","","","","NA"
"2014-05-03 08:00","2014","05","03","08:00"," ","9.8","","6.4","","79","","23","","10","","","","99.43","","","","","","NA"
"2014-05-03 09:00","2014","05","03","09:00"," ","10.9","","6.8","","76","","22","","13","","","","99.38","","","","","","NA"
"2014-05-03 10:00","2014","05","03","10:00"," ","12.0","","7.5","","74","","23","","11","","","","99.33","","","","","","NA"
"2014-05-03 11:00","2014","05","03","11:00"," ","12.5","","6.6","","67","","24","","15","","","","99.27","","","","","","NA"
"2014-05-03 12:00","2014","05","03","12:00"," ","12.2","","6.3","","67","","22","","11","","","","99.22","","","","","","NA"
"2014-05-03 13:00","2014","05","03","13:00"," ","10.5","","7.2","","80","","23","","9","","","","99.21","","","","","","NA"
"2014-05-03 14:00","2014","05","03","14:00"," ","10.7","","7.6","","81","","22","","7","","","","99.14","","","","","","NA"
"2014-05-03 15:00","2014","05","03","15:00"," ","12.2","","7.0","","71","","21","","13","","","","99.02","","","","","","NA"
"2014-05-03 16:00","2014","05","03","16:00"," ","11.9","","7.3","","74","","21","","12","","","","98.95","","","","","","NA"
"2014-05-03 17:00","2014","05","03","17:00"," ","10.4","","8.2","","87","","24","","10","","","","98.97","","","","","","NA"
"2014-05-03 18:00","2014","05","03","18:00"," ","12.6","","6.8","","68","","27","","18","","","","99.03","","","","","","NA"
"2014-05-03 19:00","2014","05","03","19:00"," ","11.0","","5.0","","66","","28","","17","","","","99.14","","","","","","NA"
"2014-05-03 20:00","2014","05","03","20:00"," ","9.9","","4.2","","67","","27","","18","","","","99.22","","","","","","NA"
"2014-05-03 21:00","2014","05","03","21:00"," ","9.1","","4.1","","71","","27","","17","","","","99.31","","","","","","NA"
"2014-05-03 22:00","2014","05","03","22:00"," ","8.5","","3.8","","72","","27","","16","","","","99.35","","","","","","NA"
"2014-05-03 23:00","2014","05","03","23:00"," ","7.9","","3.5","","73","","27","","15","","","","99.38","","","","","","NA"
"2014-05-04 00:00","2014","05","04","00:00"," ","7.4","","2.9","","73","","28","","15","","","","99.41","","","","","","NA"
"2014-05-04 01:00","2014","05","04","01:00"," ","7.0","","1.9","","70","","28","","18","","","","99.43","","","","","","NA"
"2014-05-04 02:00","2014","05","04","02:00"," ","6.8","","1.9","","71","","28","","19","","","","99.46","","","","","","NA"
"2014-05-04 03:00","2014","05","04","03:00"," ","6.6","","1.7","","71","","29","","17","","","","99.48","","","","","","NA"
"2014-05-04 04:00","2014","05","04","04:00"," ","5.8","","1.5","","74","","28","","12","","","","99.51","","","","","","NA"
"2014-05-04 05:00","2014","05","04","05:00"," ","4.6","","1.2","","78","","24","","6","","","","99.56","","","","","","NA"
"2014-05-04 06:00","2014","05","04","06:00"," ","4.7","","1.9","","82","","25","","9","","","","99.61","","","","","","NA"
"2014-05-04 07:00","2014","05","04","07:00"," ","5.7","","2.2","","78","","26","","10","","","","99.63","","","","","","NA"
"2014-05-04 08:00","2014","05","04","08:00"," ","9.0","","2.8","","65","","29","","15","","","","99.63","","","","","","NA"
"2014-05-04 09:00","2014","05","04","09:00"," ","10.6","","1.4","","53","","30","","22","","","","99.62","","","","","","NA"
"2014-05-04 10:00","2014","05","04","10:00"," ","11.6","","1.9","","51","","29","","16","","","","99.62","","","","","","NA"
"2014-05-04 11:00","2014","05","04","11:00"," ","12.3","","0.4","","44","","30","","21","","","","99.67","","","","","","NA"
"2014-05-04 12:00","2014","05","04","12:00"," ","13.2","","0.7","","42","","30","","17","","","","99.70","","","","","","NA"
"2014-05-04 13:00","2014","05","04","13:00"," ","12.4","","0.6","","44","","29","","20","","","","99.75","","","","","","NA"
"2014-05-04 14:00","2014","05","04","14:00"," ","13.5","","0.8","","42","","32","","17","","","","99.77","","","","","","NA"
"2014-05-04 15:00","2014","05","04","15:00"," ","12.0","","-0.1","","43","","31","","19","","","","99.83","","","","","","NA"
"2014-05-04 16:00","2014","05","04","16:00"," ","12.9","","1.9","","47","","29","","19","","","","99.91","","","","","","NA"
"2014-05-04 17:00","2014","05","04","17:00"," ","11.2","","0.3","","47","","31","","18","","","","100.00","","","","","","NA"
"2014-05-04 18:00","2014","05","04","18:00"," ","10.7","","-0.6","","45","","31","","19","","","","100.06","","","","","","NA"
"2014-05-04 19:00","2014","05","04","19:00"," ","9.6","","0.1","","51","","30","","16","","","","100.15","","","","","","NA"
"2014-05-04 20:00","2014","05","04","20:00"," ","8.6","","0.2","","56","","31","","16","","","","100.22","","","","","","NA"
"2014-05-04 21:00","2014","05","04","21:00"," ","7.8","","0.7","","61","","31","","13","","","","100.30","","","","","","NA"
"2014-05-04 22:00","2014","05","04","22:00"," ","7.3","","1.2","","65","","31","","14","","","","100.33","","","","","","NA"
"2014-05-04 23:00","2014","05","04","23:00"," ","6.4","","1.5","","71","","32","","12","","","","100.37","","","","","","NA"
"2014-05-05 00:00","2014","05","05","00:00"," ","5.8","","1.5","","74","","29","","10","","","","100.41","","","","","","NA"
"2014-05-05 01:00","2014","05","05","01:00"," ","5.3","","1.3","","76","","31","","14","","","","100.41","","","","","","NA"
"2014-05-05 02:00","2014","05","05","02:00"," ","5.0","","1.2","","76","","28","","7","","","","100.39","","","","","","NA"
"2014-05-05 03:00","2014","05","05","03:00"," ","4.2","","0.9","","79","","21","","4","","","","100.43","","","","","","NA"
"2014-05-05 04:00","2014","05","05","04:00"," ","3.5","","0.8","","82","","23","","5","","","","100.46","","","","","","NA"
"2014-05-05 05:00","2014","05","05","05:00"," ","3.9","","1.0","","81","","25","","5","","","","100.51","","","","","","NA"
"2014-05-05 06:00","2014","05","05","06:00"," ","4.3","","1.0","","79","","26","","3","","","","100.54","","","","","","NA"
"2014-05-05 07:00","2014","05","05","07:00"," ","6.8","","1.0","","67","","4","","3","","","","100.54","","","","","","NA"
"2014-05-05 08:00","2014","05","05","08:00"," ","8.5","","1.3","","61","","18","","4","","","","100.55","","","","","","NA"
"2014-05-05 09:00","2014","05","05","09:00"," ","10.1","","1.9","","57","","14","","9","","","","100.51","","","","","","NA"
"2014-05-05 10:00","2014","05","05","10:00"," ","10.7","","0.0","","47","","13","","10","","","","100.55","","","","","","NA"
"2014-05-05 11:00","2014","05","05","11:00"," ","11.4","","-0.6","","43","","13","","9","","","","100.56","","","","","","NA"
"2014-05-05 12:00","2014","05","05","12:00"," ","12.9","","-0.2","","40","","16","","3","","","","100.50","","","","","","NA"
"2014-05-05 13:00","2014","05","05","13:00"," ","11.6","","0.1","","45","","14","","7","","","","100.41","","","","","","NA"
"2014-05-05 14:00","2014","05","05","14:00"," ","13.2","","2.0","","46","","11","","3","","","","100.36","","","","","","NA"
"2014-05-05 15:00","2014","05","05","15:00"," ","14.4","","1.1","","40","","25","","5","","","","100.26","","","","","","NA"
"2014-05-05 16:00","2014","05","05","16:00"," ","14.2","","0.8","","40","","28","","9","","","","100.21","","","","","","NA"
"2014-05-05 17:00","2014","05","05","17:00"," ","14.4","","1.1","","40","","23","","7","","","","100.20","","","","","","NA"
"2014-05-05 18:00","2014","05","05","18:00"," ","14.2","","0.2","","38","","30","","7","","","","100.19","","","","","","NA"
"2014-05-05 19:00","2014","05","05","19:00"," ","13.5","","1.3","","43","","28","","4","","","","100.18","","","","","","NA"
"2014-05-05 20:00","2014","05","05","20:00"," ","12.3","","3.2","","54","","31","","6","","","","100.15","","","","","","NA"
"2014-05-05 21:00","2014","05","05","21:00"," ","11.6","","4.3","","61","","1","","2","","","","100.21","","","","","","NA"
"2014-05-05 22:00","2014","05","05","22:00"," ","10.9","","2.0","","54","","34","","2","","","","100.22","","","","","","NA"
"2014-05-05 23:00","2014","05","05","23:00"," ","10.0","","1.8","","57","","30","","2","","","","100.21","","","","","","NA"
"2014-05-06 00:00","2014","05","06","00:00"," ","9.0","","2.0","","62","","26","","4","","","","100.23","","","","","","NA"
"2014-05-06 01:00","2014","05","06","01:00"," ","9.3","","2.5","","63","","26","","3","","","","100.23","","","","","","NA"
"2014-05-06 02:00","2014","05","06","02:00"," ","8.7","","3.5","","70","","9","","3","","","","100.24","","","","","","NA"
"2014-05-06 03:00","2014","05","06","03:00"," ","8.5","","0.4","","57","","","M","1","","","","100.26","","","","","","NA"
"2014-05-06 04:00","2014","05","06","04:00"," ","7.6","","0.3","","60","","28","","4","","","","100.27","","","","","","NA"
"2014-05-06 05:00","2014","05","06","05:00"," ","4.4","","0.4","","76","","","M","0","","","","100.32","","","","","","NA"
"2014-05-06 06:00","2014","05","06","06:00"," ","4.7","","1.3","","79","","","M","0","","","","100.39","","","","","","NA"
"2014-05-06 07:00","2014","05","06","07:00"," ","9.1","","1.6","","59","","14","","2","","","","100.46","","","","","","NA"
"2014-05-06 08:00","2014","05","06","08:00"," ","10.9","","0.5","","49","","7","","9","","","","100.54","","","","","","NA"
"2014-05-06 09:00","2014","05","06","09:00"," ","11.8","","0.2","","45","","11","","8","","","","100.55","","","","","","NA"
"2014-05-06 10:00","2014","05","06","10:00"," ","11.3","","-0.9","","43","","10","","11","","","","100.60","","","","","","NA"
"2014-05-06 11:00","2014","05","06","11:00"," ","12.1","","0.1","","44","","10","","9","","","","100.61","","","","","","NA"
"2014-05-06 12:00","2014","05","06","12:00"," ","12.5","","-1.7","","37","","12","","11","","","","100.58","","","","","","NA"
"2014-05-06 13:00","2014","05","06","13:00"," ","13.8","","-0.1","","38","","13","","8","","","","100.59","","","","","","NA"
"2014-05-06 14:00","2014","05","06","14:00"," ","14.5","","-0.5","","36","","11","","11","","","","100.52","","","","","","NA"
"2014-05-06 15:00","2014","05","06","15:00"," ","14.3","","0.2","","38","","8","","16","","","","100.50","","","","","","NA"
"2014-05-06 16:00","2014","05","06","16:00"," ","15.5","","1.2","","38","","9","","7","","","","100.51","","","","","","NA"
"2014-05-06 17:00","2014","05","06","17:00"," ","14.6","","0.3","","38","","7","","11","","","","100.49","","","","","","NA"
"2014-05-06 18:00","2014","05","06","18:00"," ","14.0","","0.0","","38","","8","","8","","","","100.55","","","","","","NA"
"2014-05-06 19:00","2014","05","06","19:00"," ","12.6","","-0.3","","41","","6","","9","","","","100.62","","","","","","NA"
"2014-05-06 20:00","2014","05","06","20:00"," ","10.0","","0.6","","52","","29","","1","","","","100.70","","","","","","NA"
"2014-05-06 21:00","2014","05","06","21:00"," ","9.0","","0.8","","57","","34","","3","","","","100.80","","","","","","NA"
"2014-05-06 22:00","2014","05","06","22:00"," ","8.9","","0.1","","54","","2","","3","","","","100.79","","","","","","NA"
"2014-05-06 23:00","2014","05","06","23:00"," ","8.2","","0.0","","56","","23","","1","","","","100.83","","","","","","NA"
"2014-05-07 00:00","2014","05","07","00:00"," ","7.1","","-0.3","","60","","","M","1","","","","100.80","","","","","","NA"
"2014-05-07 01:00","2014","05","07","01:00"," ","6.3","","-0.6","","61","","1","","2","","","","100.81","","","","","","NA"
"2014-05-07 02:00","2014","05","07","02:00"," ","5.6","","-0.3","","66","","5","","4","","","","100.78","","","","","","NA"
"2014-05-07 03:00","2014","05","07","03:00"," ","6.7","","-0.6","","60","","6","","5","","","","100.78","","","","","","NA"
"2014-05-07 04:00","2014","05","07","04:00"," ","6.5","","0.1","","64","","8","","6","","","","100.83","","","","","","NA"
"2014-05-07 05:00","2014","05","07","05:00"," ","6.5","","0.2","","64","","6","","9","","","","100.86","","","","","","NA"
"2014-05-07 06:00","2014","05","07","06:00"," ","7.2","","-0.2","","59","","7","","9","","","","100.95","","","","","","NA"
"2014-05-07 07:00","2014","05","07","07:00"," ","8.0","","-0.3","","56","","8","","10","","","","101.04","","","","","","NA"
"2014-05-07 08:00","2014","05","07","08:00"," ","8.9","","-0.6","","51","","8","","7","","","","101.06","","","","","","NA"
"2014-05-07 09:00","2014","05","07","09:00"," ","9.2","","-0.5","","50","","7","","10","","","","101.08","","","","","","NA"
"2014-05-07 10:00","2014","05","07","10:00"," ","10.5","","0.1","","48","","9","","10","","","","101.06","","","","","","NA"
"2014-05-07 11:00","2014","05","07","11:00"," ","9.4","","1.4","","57","","13","","11","","","","101.03","","","","","","NA"
"2014-05-07 12:00","2014","05","07","12:00"," ","9.6","","1.3","","56","","12","","11","","","","100.92","","","","","","NA"
"2014-05-07 13:00","2014","05","07","13:00"," ","8.0","","1.1","","62","","11","","13","","","","100.91","","","","","","NA"
"2014-05-07 14:00","2014","05","07","14:00"," ","8.8","","0.8","","57","","10","","12","","","","100.86","","","","","","NA"
"2014-05-07 15:00","2014","05","07","15:00"," ","9.2","","0.6","","55","","10","","11","","","","100.85","","","","","","NA"
"2014-05-07 16:00","2014","05","07","16:00"," ","11.4","","-1.8","","40","","9","","8","","","","100.83","","","","","","NA"
"2014-05-07 17:00","2014","05","07","17:00"," ","10.1","","-2.8","","40","","9","","12","","","","100.79","","","","","","NA"
"2014-05-07 18:00","2014","05","07","18:00"," ","8.5","","-1.8","","48","","8","","12","","","","100.72","","","","","","NA"
"2014-05-07 19:00","2014","05","07","19:00"," ","9.2","","-2.4","","44","","7","","11","","","","100.74","","","","","","NA"
"2014-05-07 20:00","2014","05","07","20:00"," ","9.8","","-3.5","","39","","6","","11","","","","100.74","","","","","","NA"
"2014-05-07 21:00","2014","05","07","21:00"," ","9.5","","-1.7","","46","","7","","11","","","","100.71","","","","","","NA"
"2014-05-07 22:00","2014","05","07","22:00"," ","9.5","","-1.4","","47","","8","","8","","","","100.59","","","","","","NA"
"2014-05-07 23:00","2014","05","07","23:00"," ","9.1","","0.3","","54","","6","","8","","","","100.61","","","","","","NA"
"2014-05-08 00:00","2014","05","08","00:00"," ","7.7","","3.8","","76","","6","","6","","","","100.60","","","","","","NA"
"2014-05-08 01:00","2014","05","08","01:00"," ","8.3","","2.2","","65","","6","","7","","","","100.59","","","","","","NA"
"2014-05-08 02:00","2014","05","08","02:00"," ","6.9","","4.2","","83","","8","","4","","","","100.58","","","","","","NA"
"2014-05-08 03:00","2014","05","08","03:00"," ","7.0","","5.2","","88","","3","","2","","","","100.57","","","","","","NA"
"2014-05-08 04:00","2014","05","08","04:00"," ","6.8","","4.3","","84","","6","","2","","","","100.51","","","","","","NA"
"2014-05-08 05:00","2014","05","08","05:00"," ","6.7","","4.5","","86","","5","","3","","","","100.60","","","","","","NA"
"2014-05-08 06:00","2014","05","08","06:00"," ","7.4","","5.2","","86","","","M","0","","","","100.64","","","","","","NA"
"2014-05-08 07:00","2014","05","08","07:00"," ","8.7","","2.8","","66","","8","","4","","","","100.66","","","","","","NA"
"2014-05-08 08:00","2014","05","08","08:00"," ","7.8","","3.5","","74","","12","","8","","","","100.61","","","","","","NA"
"2014-05-08 09:00","2014","05","08","09:00"," ","8.5","","3.8","","73","","12","","6","","","","100.68","","","","","","NA"
"2014-05-08 10:00","2014","05","08","10:00"," ","9.1","","4.0","","70","","9","","9","","","","100.61","","","","","","NA"
"2014-05-08 11:00","2014","05","08","11:00"," ","9.5","","4.4","","71","","15","","7","","","","100.58","","","","","","NA"
"2014-05-08 12:00","2014","05","08","12:00"," ","11.6","","5.7","","67","","15","","9","","","","100.58","","","","","","NA"
"2014-05-08 13:00","2014","05","08","13:00"," ","12.4","","5.0","","61","","12","","13","","","","100.51","","","","","","NA"
"2014-05-08 14:00","2014","05","08","14:00"," ","12.9","","5.5","","61","","12","","9","","","","100.47","","","","","","NA"
"2014-05-08 15:00","2014","05","08","15:00"," ","13.0","","5.8","","61","","12","","9","","","","100.50","","","","","","NA"
"2014-05-08 16:00","2014","05","08","16:00"," ","12.9","","6.3","","64","","11","","9","","","","100.46","","","","","","NA"
"2014-05-08 17:00","2014","05","08","17:00"," ","13.0","","5.1","","59","","10","","7","","","","100.39","","","","","","NA"
"2014-05-08 18:00","2014","05","08","18:00"," ","12.1","","4.8","","61","","11","","5","","","","100.37","","","","","","NA"
"2014-05-08 19:00","2014","05","08","19:00"," ","11.2","","4.9","","65","","13","","3","","","","100.32","","","","","","NA"
"2014-05-08 20:00","2014","05","08","20:00"," ","11.2","","6.0","","71","","28","","2","","","","100.34","","","","","","NA"
"2014-05-08 21:00","2014","05","08","21:00"," ","11.4","","7.0","","74","","23","","3","","","","100.43","","","","","","NA"
"2014-05-08 22:00","2014","05","08","22:00"," ","12.0","","7.5","","74","","","M","1","","","","100.46","","","","","","NA"
"2014-05-08 23:00","2014","05","08","23:00"," ","11.4","","6.1","","70","","14","","2","","","","100.35","","","","","","NA"
"2014-05-09 00:00","2014","05","09","00:00"," ","11.5","","4.5","","62","","12","","6","","","","100.26","","","","","","NA"
"2014-05-09 01:00","2014","05","09","01:00"," ","9.0","","3.9","","71","","16","","2","","","","100.25","","","","","","NA"
"2014-05-09 02:00","2014","05","09","02:00"," ","10.2","","2.6","","59","","9","","5","","","","100.20","","","","","","NA"
"2014-05-09 03:00","2014","05","09","03:00"," ","9.1","","3.9","","70","","11","","3","","","","100.18","","","","","","NA"
"2014-05-09 04:00","2014","05","09","04:00"," ","8.3","","4.6","","77","","12","","1","","","","100.13","","","","","","NA"
"2014-05-09 05:00","2014","05","09","05:00"," ","8.4","","4.4","","76","","6","","3","","","","100.13","","","","","","NA"
"2014-05-09 06:00","2014","05","09","06:00"," ","8.6","","4.9","","78","","8","","1","","","","100.14","","","","","","NA"
"2014-05-09 07:00","2014","05","09","07:00"," ","10.1","","4.6","","69","","12","","1","","","","100.14","","","","","","NA"
"2014-05-09 08:00","2014","05","09","08:00"," ","11.1","","4.8","","65","","16","","5","","","","100.10","","","","","","NA"
